order_id,customer_id,product_id,order_date,quantity,amount,status
13845,478,11,2025-03-05,4,112.88,cancelled
13846,33,20,2025-03-05,1,17.38,returned
13847,241,21,2025-03-05,3,227.82,completed
13848,422,2,2025-03-05,2,797.91,cancelled
13849,98,8,2025-03-05,2,81.24,returned
13850,82,29,2025-03-06,3,133.88,completed
13851,348,8,2025-03-06,3,119.17,cancelled
13852,106,20,2025-03-06,2,33.73,completed
13853,10,11,2025-03-06,2,51.83,completed
13854,303,3,2025-03-06,4,3245.63,completed
13855,101,19,2025-03-06,4,102.53,completed
13856,277,5,2025-03-06,1,137.81,returned
13857,10,30,2025-03-06,1,47.64,cancelled
13858,351,22,2025-03-07,3,65.47,completed
13859,298,23,2025-03-07,1,10.54,completed
13860,10,14,2025-03-07,3,404.51,completed
13861,475,16,2025-03-07,4,87.3,completed
13862,244,10,2025-03-07,2,320.72,completed
13863,93,7,2025-03-07,4,462.21,completed
13864,65,27,2025-03-08,2,130.72,completed
13865,10,20,2025-03-08,4,69.22,completed
13866,78,21,2025-03-08,4,298.01,completed
13867,86,23,2025-03-08,1,10.73,completed
13868,471,3,2025-03-08,3,2399.27,completed
13869,10,10,2025-03-08,4,656.65,completed
13870,288,6,2025-03-08,3,643.89,completed
13871,447,5,2025-03-08,3,412.06,returned
13872,224,29,2025-03-08,3,133.12,completed
13873,237,9,2025-03-08,1,43.42,completed
13874,104,20,2025-03-08,2,33.12,cancelled
13875,478,3,2025-03-09,1,826.12,cancelled
13876,122,12,2025-03-09,4,385.51,returned
13877,404,20,2025-03-09,4,68.64,completed
13878,345,26,2025-03-09,4,137.45,completed
13879,406,25,2025-03-09,4,218.26,completed
13880,390,16,2025-03-09,4,89.53,completed
13881,3,1,2025-03-09,1,737.7,completed
13882,23,27,2025-03-09,3,184.31,cancelled
13883,495,14,2025-03-09,1,135.94,returned
13884,352,1,2025-03-09,4,2989.36,completed
13885,82,14,2025-03-09,2,262.86,completed
13886,10,20,2025-03-09,2,33.88,completed
13887,12,26,2025-03-10,3,103.15,completed
13888,92,14,2025-03-10,4,559.24,completed
13889,31,14,2025-03-10,2,272.12,cancelled
13890,115,29,2025-03-10,2,89.17,returned
13891,421,8,2025-03-10,1,41.42,completed
13892,380,25,2025-03-10,2,111.8,returned
13893,130,5,2025-03-10,2,287.15,cancelled
13894,112,19,2025-03-10,3,71.84,completed
13895,354,18,2025-03-10,1,5.98,cancelled
13896,81,21,2025-03-11,1,78.98,returned
13897,92,11,2025-03-11,2,56.46,completed
13898,87,7,2025-03-11,1,127.19,completed
13899,326,7,2025-03-11,4,481.24,returned
13900,271,5,2025-03-11,4,566.03,completed
13901,135,14,2025-03-11,4,508.7,cancelled
13902,6,9,2025-03-11,3,132.07,completed
13903,157,15,2025-03-11,2,255.23,completed
13904,471,21,2025-03-11,1,75.53,cancelled
13905,433,30,2025-03-11,1,48.43,completed
13906,51,21,2025-03-11,3,236.15,completed
13907,174,25,2025-03-12,3,164.43,completed
13908,309,17,2025-03-12,2,26.8,completed
13909,204,3,2025-03-12,1,784.06,returned
13910,371,15,2025-03-12,1,132.39,returned
13911,247,14,2025-03-12,1,129.14,cancelled
13912,10,21,2025-03-12,2,155.02,completed
13913,4,13,2025-03-12,2,105.68,returned
13914,345,29,2025-03-12,3,123.7,returned
13915,65,14,2025-03-12,2,265.19,returned
13916,281,27,2025-03-12,1,62.0,completed
13917,296,29,2025-03-12,4,174.89,completed
13918,141,18,2025-03-13,4,22.03,cancelled
13919,183,27,2025-03-13,3,196.26,completed
13920,472,2,2025-03-13,4,1716.46,cancelled
13921,465,15,2025-03-13,4,519.54,completed
13922,304,20,2025-03-13,2,33.46,returned
13923,345,4,2025-03-13,2,1205.96,completed
13924,477,11,2025-03-13,4,112.71,completed
13925,443,6,2025-03-13,3,638.55,cancelled
13926,10,3,2025-03-13,1,847.24,completed
13927,268,1,2025-03-13,3,2114.54,returned
13928,347,30,2025-03-13,2,93.82,completed
13929,116,12,2025-03-13,3,286.79,completed
13930,241,19,2025-03-13,1,25.76,completed
13931,10,23,2025-03-13,4,42.96,completed
13932,10,5,2025-03-14,1,141.75,returned
13933,429,10,2025-03-14,2,325.55,completed
13934,374,30,2025-03-14,4,197.96,completed
13935,376,10,2025-03-14,1,169.33,completed
13936,260,18,2025-03-14,4,23.0,completed
13937,334,30,2025-03-14,1,45.0,returned
13938,10,12,2025-03-14,4,371.89,completed
13939,338,17,2025-03-14,3,42.18,returned
13940,23,29,2025-03-15,1,42.15,completed
13941,167,28,2025-03-15,2,64.04,completed
13942,371,6,2025-03-15,1,213.62,completed
13943,334,26,2025-03-15,4,133.04,returned
13944,208,11,2025-03-15,2,53.03,returned
13945,458,14,2025-03-15,2,270.39,completed
13946,236,2,2025-03-15,1,405.08,completed
13947,390,1,2025-03-15,4,2962.1,returned
13948,18,4,2025-03-15,3,1697.07,completed
13949,3,24,2025-03-15,4,137.93,returned
13950,19,6,2025-03-15,4,880.1,cancelled
13951,357,19,2025-03-16,4,98.92,completed
13952,481,1,2025-03-16,1,695.58,completed
13953,385,2,2025-03-16,1,387.7,completed
13954,273,16,2025-03-16,1,22.31,cancelled
13955,114,17,2025-03-16,4,53.78,completed
13956,207,17,2025-03-16,3,39.95,cancelled
13957,458,23,2025-03-16,3,32.31,completed
13958,390,13,2025-03-16,1,49.48,completed
13959,207,14,2025-03-17,4,518.52,cancelled
13960,124,17,2025-03-17,3,41.54,cancelled
13961,315,29,2025-03-17,2,89.06,completed
13962,209,29,2025-03-17,4,177.64,returned
13963,139,1,2025-03-17,1,705.94,returned
13964,10,4,2025-03-17,4,2357.53,cancelled
13965,220,5,2025-03-17,4,541.05,completed
13966,128,8,2025-03-17,2,81.2,cancelled
13967,273,19,2025-03-17,2,48.41,completed
13968,376,16,2025-03-17,1,21.91,cancelled
13969,139,30,2025-03-17,1,48.48,completed
13970,10,2,2025-03-17,4,1711.28,completed
13971,334,7,2025-03-17,2,250.55,cancelled
13972,345,21,2025-03-18,3,242.62,completed
13973,10,16,2025-03-18,4,92.93,returned
13974,23,18,2025-03-18,1,5.88,returned
13975,273,14,2025-03-18,1,136.05,completed
13976,361,16,2025-03-18,4,84.24,returned
13977,174,26,2025-03-18,1,32.84,completed
13978,344,18,2025-03-19,4,23.77,returned
13979,10,29,2025-03-19,2,88.69,completed
13980,430,20,2025-03-19,1,17.65,completed
13981,467,27,2025-03-19,1,63.98,cancelled
13982,334,30,2025-03-19,3,134.48,returned
13983,208,14,2025-03-19,4,522.64,returned
13984,398,2,2025-03-19,4,1653.95,returned
13985,10,20,2025-03-19,1,17.46,completed
13986,157,7,2025-03-19,2,253.8,cancelled
13987,51,26,2025-03-19,1,32.3,completed
13988,417,11,2025-03-20,4,106.58,cancelled
13989,103,2,2025-03-20,4,1549.52,completed
13990,138,4,2025-03-20,1,563.72,completed
13991,492,2,2025-03-20,4,1585.69,completed
13992,466,24,2025-03-20,2,74.28,returned
13993,182,6,2025-03-20,2,418.76,completed
13994,262,11,2025-03-20,2,56.78,completed
13995,48,21,2025-03-20,1,79.06,completed
13996,10,14,2025-03-20,3,392.01,completed
13997,46,5,2025-03-20,3,434.52,completed
13998,305,9,2025-03-20,3,137.08,completed
13999,384,23,2025-03-20,4,41.58,returned
14000,414,2,2025-03-21,4,1562.56,cancelled
14001,10,8,2025-03-21,4,165.55,returned
14002,340,19,2025-03-21,1,26.27,completed
14003,364,23,2025-03-21,1,11.3,completed
14004,194,19,2025-03-21,1,24.17,completed
14005,338,19,2025-03-22,4,105.65,completed
14006,92,23,2025-03-22,4,42.0,completed
14007,114,29,2025-03-22,2,86.09,completed
14008,243,28,2025-03-22,3,90.78,returned
14009,386,8,2025-03-23,3,131.14,cancelled
14010,139,4,2025-03-23,2,1104.64,completed
14011,92,12,2025-03-23,2,180.62,returned
14012,46,24,2025-03-23,2,74.15,completed
14013,353,29,2025-03-24,3,121.64,completed
14014,10,2,2025-03-24,2,846.32,completed
14015,127,18,2025-03-24,2,11.37,returned
14016,336,16,2025-03-24,1,22.44,completed
14017,177,25,2025-03-24,3,164.35,completed
14018,208,18,2025-03-24,4,22.05,completed
14019,170,7,2025-03-24,2,250.67,returned
14020,202,3,2025-03-24,2,1581.32,completed
14021,10,10,2025-03-24,2,317.03,completed
14022,38,26,2025-03-24,1,33.24,completed
14023,295,23,2025-03-24,2,21.22,cancelled
14024,327,28,2025-03-24,1,30.34,completed
14025,390,30,2025-03-24,2,93.35,completed
14026,447,10,2025-03-24,4,666.27,completed
14027,458,7,2025-03-24,3,371.19,returned
14028,255,16,2025-03-24,4,91.32,completed
14029,498,21,2025-03-25,4,325.9,completed
14030,185,15,2025-03-25,4,501.26,completed
14031,187,20,2025-03-25,3,54.12,cancelled
14032,10,7,2025-03-25,4,466.85,returned
14033,98,4,2025-03-25,3,1660.91,completed
14034,380,15,2025-03-25,1,125.36,completed
14035,210,2,2025-03-25,3,1207.2,returned
14036,477,17,2025-03-25,1,14.33,completed
14037,351,15,2025-03-25,3,393.88,completed
14038,279,24,2025-03-25,3,109.83,completed
14039,30,2,2025-03-26,2,800.4,returned
14040,114,12,2025-03-26,2,175.32,cancelled
14041,133,3,2025-03-26,1,816.96,completed
14042,427,26,2025-03-26,2,63.67,completed
14043,30,11,2025-03-26,2,55.02,cancelled
14044,343,26,2025-03-26,4,131.4,returned
14045,10,22,2025-03-26,4,79.33,returned
14046,390,1,2025-03-26,4,2815.67,completed
14047,10,16,2025-03-26,2,44.84,completed
14048,133,25,2025-03-27,3,170.05,cancelled
14049,482,2,2025-03-27,1,407.16,completed
14050,266,7,2025-03-27,4,465.95,returned
14051,389,24,2025-03-27,3,105.6,returned
14052,455,29,2025-03-27,2,86.03,completed
14053,413,28,2025-03-27,2,61.83,cancelled
14054,182,7,2025-03-27,1,117.24,returned
14055,255,29,2025-03-28,4,161.67,returned
14056,221,15,2025-03-28,2,261.34,returned
14057,163,2,2025-03-28,2,788.87,completed
14058,390,10,2025-03-28,1,166.84,completed
14059,40,15,2025-03-28,3,395.62,returned
14060,181,9,2025-03-28,3,137.23,completed
14061,241,10,2025-03-28,4,692.64,completed
14062,188,13,2025-03-28,3,149.49,completed
14063,97,13,2025-03-28,4,200.02,completed
14064,42,20,2025-03-29,3,54.2,completed
14065,445,29,2025-03-29,3,130.5,completed
14066,220,12,2025-03-29,4,382.04,completed
14067,23,17,2025-03-29,3,44.09,completed
14068,479,22,2025-03-29,4,84.3,completed
14069,130,3,2025-03-29,1,839.56,cancelled
14070,234,7,2025-03-30,2,247.38,completed
14071,494,7,2025-03-30,3,375.84,completed
14072,400,26,2025-03-30,4,136.31,completed
14073,299,13,2025-03-30,2,98.94,completed
14074,349,30,2025-03-30,4,194.52,cancelled
14075,278,10,2025-03-30,2,348.01,completed
14076,390,21,2025-03-31,2,153.6,returned
14077,419,12,2025-03-31,2,188.49,returned
14078,217,21,2025-03-31,4,306.81,returned
14079,241,3,2025-03-31,4,3413.85,completed
14080,46,2,2025-03-31,2,811.22,cancelled
14081,71,16,2025-03-31,3,65.24,completed
14082,255,23,2025-03-31,2,21.61,completed
14083,279,30,2025-03-31,1,49.11,completed
14084,3,16,2025-03-31,4,86.27,completed
14085,354,1,2025-03-31,4,2971.94,cancelled
14086,131,8,2025-03-31,3,124.68,returned
14087,395,21,2025-03-31,4,298.68,completed
14088,201,13,2025-03-31,4,217.41,completed
14089,433,17,2025-03-31,4,58.08,returned
14090,236,5,2025-03-31,1,146.25,completed
14091,315,12,2025-03-31,2,175.26,completed
14092,10,25,2025-03-31,2,118.04,completed
14093,81,4,2025-03-31,3,1692.92,completed
14094,51,13,2025-03-31,4,199.63,completed
14095,142,19,2025-03-31,3,71.9,returned
14096,54,7,2025-03-31,4,500.94,completed
14097,314,3,2025-03-31,4,3411.09,completed
14098,3,15,2025-04-01,1,129.93,cancelled
14099,466,11,2025-04-01,1,27.63,completed
14100,134,16,2025-04-01,2,44.94,completed
14101,104,5,2025-04-01,3,415.62,completed
14102,339,21,2025-04-01,3,234.17,cancelled
14103,286,30,2025-04-01,1,44.74,cancelled
14104,225,23,2025-04-01,1,10.98,completed
14105,278,5,2025-04-01,3,406.56,completed
14106,15,1,2025-04-01,4,2979.84,completed
14107,291,7,2025-04-01,2,237.51,completed
14108,404,25,2025-04-01,4,220.53,completed
14109,245,17,2025-04-01,4,57.88,cancelled
14110,241,12,2025-04-02,2,177.97,cancelled
14111,259,24,2025-04-02,1,35.77,completed
14112,10,24,2025-04-02,3,104.04,completed
14113,40,22,2025-04-02,2,43.81,completed
14114,372,23,2025-04-02,3,33.73,completed
14115,82,11,2025-04-02,3,78.1,completed
14116,46,9,2025-04-02,1,44.83,completed
14117,205,27,2025-04-02,3,187.07,completed
14118,355,9,2025-04-02,1,42.03,completed
14119,306,7,2025-04-02,3,380.38,completed
14120,311,15,2025-04-02,3,374.55,completed
14121,92,2,2025-04-03,1,422.87,returned
14122,322,30,2025-04-03,1,47.62,completed
14123,314,13,2025-04-03,1,51.71,completed
14124,353,2,2025-04-03,3,1249.2,completed
14125,10,10,2025-04-03,1,158.88,completed
14126,368,24,2025-04-03,3,105.27,returned
14127,474,13,2025-04-03,2,109.36,completed
14128,82,23,2025-04-03,3,33.64,completed
14129,327,2,2025-04-04,1,417.97,returned
14130,20,1,2025-04-04,1,704.57,completed
14131,277,7,2025-04-04,3,374.64,completed
14132,316,4,2025-04-04,4,2371.68,cancelled
14133,441,20,2025-04-04,3,53.59,completed
14134,353,13,2025-04-04,2,108.51,returned
14135,10,7,2025-04-04,2,246.9,cancelled
14136,84,26,2025-04-04,2,63.76,cancelled
14137,296,18,2025-04-04,4,22.68,returned
14138,298,17,2025-04-04,2,26.98,completed
14139,260,3,2025-04-04,3,2333.06,returned
14140,163,11,2025-04-04,4,110.13,cancelled
14141,256,29,2025-04-04,2,85.67,completed
14142,197,6,2025-04-05,2,432.92,completed
14143,139,16,2025-04-05,4,84.95,completed
14144,133,15,2025-04-05,1,123.99,completed
14145,497,24,2025-04-05,1,34.87,completed
14146,161,22,2025-04-05,1,21.55,completed
14147,194,27,2025-04-05,3,181.33,returned
14148,203,23,2025-04-05,1,10.45,returned
14149,422,3,2025-04-05,2,1714.34,cancelled
14150,497,15,2025-04-05,4,514.56,completed
14151,10,24,2025-04-06,1,36.8,completed
14152,460,7,2025-04-06,3,364.11,completed
14153,30,7,2025-04-06,2,251.94,completed
14154,481,1,2025-04-06,3,2086.66,completed
14155,233,7,2025-04-06,1,116.78,completed
14156,155,20,2025-04-06,4,66.77,cancelled
14157,141,21,2025-04-06,2,150.18,completed
14158,208,7,2025-04-06,2,247.82,completed
14159,92,1,2025-04-06,1,749.49,completed
14160,424,29,2025-04-06,1,42.55,cancelled
14161,390,23,2025-04-06,2,21.66,completed
14162,481,22,2025-04-06,4,80.6,returned
14163,76,18,2025-04-07,2,11.65,cancelled
14164,259,3,2025-04-07,1,828.79,completed
14165,23,24,2025-04-07,4,147.47,completed
14166,445,13,2025-04-07,1,50.36,returned
14167,291,1,2025-04-07,3,2259.54,completed
14168,10,11,2025-04-07,4,111.95,cancelled
14169,358,12,2025-04-07,4,357.45,completed
14170,187,11,2025-04-07,1,26.09,completed
14171,365,30,2025-04-07,4,181.67,completed
14172,83,13,2025-04-07,4,206.44,completed
14173,123,25,2025-04-07,3,173.98,cancelled
14174,351,12,2025-04-08,2,190.08,returned
14175,254,27,2025-04-08,4,261.68,returned
14176,272,9,2025-04-08,4,175.26,cancelled
14177,489,28,2025-04-08,2,61.21,completed
14178,396,12,2025-04-08,2,180.78,returned
14179,177,13,2025-04-08,3,154.17,cancelled
14180,411,24,2025-04-08,1,37.12,completed
14181,443,12,2025-04-08,1,95.02,completed
14182,10,28,2025-04-08,4,128.29,completed
14183,344,9,2025-04-08,2,86.02,returned
14184,6,24,2025-04-08,1,34.3,completed
14185,362,29,2025-04-09,3,132.95,cancelled
14186,23,26,2025-04-09,4,133.42,completed
14187,466,11,2025-04-09,4,106.39,completed
14188,391,20,2025-04-09,4,66.06,cancelled
14189,255,1,2025-04-09,4,2933.15,cancelled
14190,390,23,2025-04-09,4,44.92,cancelled
14191,186,16,2025-04-09,4,85.67,completed
14192,241,2,2025-04-09,3,1261.57,completed
14193,438,23,2025-04-09,3,33.53,cancelled
14194,390,6,2025-04-10,3,662.53,returned
14195,364,18,2025-04-10,4,22.13,completed
14196,335,30,2025-04-10,2,95.95,cancelled
14197,458,1,2025-04-10,2,1412.99,returned
14198,4,27,2025-04-10,1,59.47,completed
14199,10,16,2025-04-10,2,42.14,completed
14200,279,23,2025-04-10,3,31.27,returned
14201,86,4,2025-04-10,2,1197.65,cancelled
14202,240,23,2025-04-10,4,45.26,completed
14203,10,29,2025-04-11,3,133.75,cancelled
14204,89,21,2025-04-11,2,162.39,completed
14205,55,13,2025-04-11,1,53.91,returned
14206,498,14,2025-04-11,2,255.85,completed
14207,10,11,2025-04-11,1,25.89,returned
14208,172,1,2025-04-11,3,2140.67,returned
14209,273,28,2025-04-11,3,96.05,cancelled
14210,244,21,2025-04-11,3,241.85,completed
14211,104,19,2025-04-11,1,24.3,returned
14212,31,16,2025-04-11,1,21.78,cancelled
14213,128,16,2025-04-11,4,92.04,returned
14214,50,11,2025-04-12,4,108.06,completed
14215,200,21,2025-04-12,4,310.55,cancelled
14216,471,4,2025-04-12,1,542.87,returned
14217,397,23,2025-04-12,2,22.0,completed
14218,345,17,2025-04-12,3,40.99,completed
14219,273,10,2025-04-12,3,497.25,completed
14220,213,26,2025-04-12,4,129.99,cancelled
14221,330,18,2025-04-12,2,11.09,cancelled
14222,141,15,2025-04-12,4,521.89,returned
14223,198,14,2025-04-12,2,275.27,completed
14224,51,2,2025-04-13,4,1555.24,completed
14225,279,3,2025-04-13,1,782.21,cancelled
14226,273,9,2025-04-13,4,172.98,returned
14227,345,29,2025-04-13,2,81.42,completed
14228,303,4,2025-04-13,3,1715.33,completed
14229,315,11,2025-04-13,3,82.07,completed
14230,225,7,2025-04-13,2,247.25,completed
14231,351,27,2025-04-14,4,249.03,completed
14232,351,18,2025-04-14,2,12.01,returned
14233,277,18,2025-04-14,2,11.13,completed
14234,258,4,2025-04-14,1,577.79,cancelled
14235,390,30,2025-04-14,2,89.79,cancelled
14236,485,1,2025-04-14,3,2099.15,completed
14237,410,11,2025-04-14,4,113.63,completed
14238,81,16,2025-04-14,2,45.72,completed
14239,213,22,2025-04-15,2,40.69,completed
14240,312,30,2025-04-15,1,45.14,cancelled
14241,3,13,2025-04-15,3,156.57,cancelled
14242,301,6,2025-04-15,2,436.82,completed
14243,492,11,2025-04-15,2,54.79,cancelled
14244,390,17,2025-04-15,2,26.93,completed
14245,304,7,2025-04-16,2,252.22,completed
14246,475,19,2025-04-16,1,24.36,returned
14247,188,7,2025-04-16,4,480.28,returned
14248,355,30,2025-04-16,1,48.91,completed
14249,191,10,2025-04-16,4,648.43,completed
14250,151,28,2025-04-16,1,31.7,completed
14251,255,8,2025-04-16,2,81.08,completed
14252,254,13,2025-04-16,1,51.92,completed
14253,494,5,2025-04-16,2,270.16,returned
14254,13,13,2025-04-16,4,198.59,completed
14255,3,15,2025-04-16,1,131.3,completed
14256,282,24,2025-04-17,3,104.85,cancelled
14257,335,30,2025-04-17,4,190.92,returned
14258,11,12,2025-04-17,1,89.81,cancelled
14259,59,7,2025-04-17,4,472.83,completed
14260,277,7,2025-04-17,1,120.26,completed
14261,339,21,2025-04-17,1,78.12,cancelled
14262,262,26,2025-04-17,4,128.37,completed
14263,74,23,2025-04-17,2,22.92,completed
14264,284,9,2025-04-17,2,88.86,completed
14265,10,24,2025-04-17,2,71.56,cancelled
14266,447,5,2025-04-17,2,289.24,completed
14267,255,15,2025-04-18,2,244.17,completed
14268,266,23,2025-04-18,2,21.8,completed
14269,208,1,2025-04-18,4,2798.85,cancelled
14270,10,1,2025-04-18,3,2180.67,returned
14271,370,8,2025-04-18,2,80.23,completed
14272,330,25,2025-04-18,1,57.59,completed
14273,414,1,2025-04-18,1,759.54,completed
14274,273,26,2025-04-18,2,64.75,completed
14275,348,19,2025-04-18,3,76.12,returned
14276,442,4,2025-04-18,3,1764.44,completed
14277,10,7,2025-04-18,2,251.2,cancelled
14278,430,5,2025-04-19,4,586.61,completed
14279,240,19,2025-04-19,4,99.49,completed
14280,17,22,2025-04-19,1,20.46,completed
14281,141,1,2025-04-19,1,741.77,completed
14282,337,7,2025-04-19,1,121.42,completed
14283,109,22,2025-04-19,1,20.0,returned
14284,412,25,2025-04-19,2,111.96,cancelled
14285,194,12,2025-04-19,2,179.28,returned
14286,109,14,2025-04-19,1,136.41,completed
14287,264,25,2025-04-20,4,223.32,completed
14288,118,1,2025-04-20,2,1411.49,returned
14289,278,21,2025-04-20,4,296.81,cancelled
14290,494,28,2025-04-20,2,64.59,completed
14291,123,19,2025-04-20,3,73.99,completed
14292,208,12,2025-04-20,2,181.75,completed
14293,353,23,2025-04-20,3,34.23,returned
14294,222,3,2025-04-20,3,2360.45,completed
14295,465,2,2025-04-20,2,821.7,completed
14296,317,18,2025-04-20,2,11.73,cancelled
14297,162,7,2025-04-20,3,374.09,returned
14298,411,13,2025-04-20,4,199.52,completed
14299,152,24,2025-04-20,2,71.39,completed
14300,277,8,2025-04-21,1,41.18,completed
14301,274,18,2025-04-21,1,5.75,completed
14302,339,15,2025-04-21,3,360.05,completed
14303,147,20,2025-04-21,1,16.81,completed
14304,315,28,2025-04-21,3,99.89,completed
14305,157,4,2025-04-21,3,1689.55,completed
14306,214,15,2025-04-21,3,382.62,returned
14307,478,22,2025-04-21,2,41.23,completed
14308,343,12,2025-04-21,3,266.67,cancelled
14309,3,20,2025-04-21,3,50.83,completed
14310,447,16,2025-04-21,2,42.01,cancelled
14311,84,20,2025-04-22,1,16.55,completed
14312,137,5,2025-04-22,2,294.24,completed
14313,119,1,2025-04-22,2,1503.27,completed
14314,10,15,2025-04-22,2,243.94,returned
14315,202,18,2025-04-22,2,11.31,returned
14316,181,12,2025-04-22,1,96.43,returned
14317,94,5,2025-04-22,1,147.96,returned
14318,31,23,2025-04-22,4,42.61,completed
14319,320,27,2025-04-22,3,182.13,cancelled
14320,445,16,2025-04-23,4,84.14,completed
14321,351,6,2025-04-23,2,439.79,completed
14322,445,1,2025-04-23,2,1476.59,cancelled
14323,10,19,2025-04-23,2,52.87,completed
14324,255,27,2025-04-23,2,120.42,returned
14325,241,16,2025-04-23,3,67.6,completed
14326,10,9,2025-04-23,3,139.51,completed
14327,98,21,2025-04-23,1,76.07,returned
14328,460,7,2025-04-23,2,234.98,cancelled
14329,192,14,2025-04-23,1,139.2,completed
14330,187,6,2025-04-23,2,424.59,completed
14331,341,26,2025-04-23,2,66.27,completed
14332,10,6,2025-04-23,1,222.3,completed
14333,398,1,2025-04-24,4,2822.63,completed
14334,10,19,2025-04-24,1,25.12,returned
14335,98,12,2025-04-24,2,178.2,completed
14336,325,24,2025-04-24,2,71.2,returned
14337,412,27,2025-04-24,1,59.49,completed
14338,125,25,2025-04-24,2,113.52,cancelled
14339,437,26,2025-04-24,1,32.83,returned
14340,459,4,2025-04-24,3,1717.43,completed
14341,188,16,2025-04-24,2,44.69,returned
14342,220,4,2025-04-24,1,595.56,completed
14343,270,4,2025-04-24,2,1126.17,completed
14344,45,5,2025-04-24,1,145.35,returned
14345,294,8,2025-04-24,4,159.11,cancelled
14346,434,10,2025-04-24,4,689.93,cancelled
14347,273,14,2025-04-25,1,139.12,completed
14348,359,25,2025-04-25,2,119.99,completed
14349,345,3,2025-04-25,2,1614.68,completed
14350,477,22,2025-04-25,3,59.49,completed
14351,255,7,2025-04-25,1,126.08,returned
14352,212,1,2025-04-25,4,2924.8,completed
14353,135,19,2025-04-25,4,104.97,returned
14354,405,8,2025-04-26,4,163.05,cancelled
14355,154,14,2025-04-26,4,550.62,returned
14356,124,27,2025-04-26,4,242.71,returned
14357,214,22,2025-04-26,3,60.99,completed
14358,368,19,2025-04-26,3,78.61,completed
14359,42,21,2025-04-26,1,79.86,completed
14360,167,13,2025-04-26,2,100.27,returned
14361,159,22,2025-04-26,2,41.71,cancelled
14362,270,3,2025-04-26,1,806.1,completed
14363,109,3,2025-04-26,1,836.16,cancelled
14364,10,26,2025-04-27,4,130.66,returned
14365,17,2,2025-04-27,1,413.02,completed
14366,101,22,2025-04-27,3,63.68,completed
14367,77,24,2025-04-27,2,69.26,completed
14368,104,30,2025-04-27,2,92.69,completed
14369,278,14,2025-04-27,3,418.5,completed
14370,371,14,2025-04-27,4,544.06,completed
14371,159,13,2025-04-27,4,217.15,completed
14372,125,13,2025-04-27,1,51.51,returned
14373,351,28,2025-04-28,3,92.03,cancelled
14374,262,23,2025-04-28,3,32.57,completed
14375,288,26,2025-04-28,1,33.48,completed
14376,225,29,2025-04-28,2,87.04,cancelled
14377,421,1,2025-04-28,1,745.89,cancelled
14378,281,13,2025-04-28,4,202.8,completed
14379,46,25,2025-04-28,3,170.31,completed
14380,31,21,2025-04-29,1,76.89,completed
14381,311,11,2025-04-29,1,28.22,completed
14382,242,4,2025-04-29,3,1671.78,completed
14383,74,16,2025-04-29,1,21.1,completed
14384,242,3,2025-04-29,2,1579.59,completed
14385,459,9,2025-04-29,4,169.81,completed
14386,466,12,2025-04-29,2,190.07,returned
14387,297,29,2025-04-29,2,85.6,cancelled
14388,255,26,2025-04-29,4,132.49,cancelled
14389,365,1,2025-04-30,1,697.68,completed
14390,175,15,2025-04-30,3,373.38,completed
14391,478,28,2025-04-30,2,60.39,completed
14392,82,12,2025-04-30,2,176.79,returned
14393,214,19,2025-04-30,3,72.19,completed
14394,248,13,2025-04-30,3,150.41,completed
14395,62,13,2025-04-30,1,49.77,cancelled
14396,13,17,2025-04-30,4,58.95,returned
14397,222,5,2025-04-30,1,138.63,completed
14398,3,21,2025-04-30,3,228.35,completed
14399,194,12,2025-05-01,3,282.53,completed
14400,371,3,2025-05-01,4,3163.5,cancelled
14401,345,18,2025-05-01,1,6.11,returned
14402,351,15,2025-05-01,3,361.56,cancelled
14403,181,27,2025-05-01,4,258.82,returned
14404,13,15,2025-05-01,1,125.08,returned
14405,471,4,2025-05-01,2,1204.8,completed
14406,152,23,2025-05-01,1,10.68,cancelled
14407,10,3,2025-05-01,2,1605.08,completed
14408,390,21,2025-05-01,1,81.06,completed
14409,425,16,2025-05-01,1,22.1,completed
14410,281,19,2025-05-02,1,24.34,completed
14411,158,28,2025-05-02,2,66.22,cancelled
14412,472,8,2025-05-02,2,79.96,completed
14413,207,4,2025-05-02,2,1130.9,cancelled
14414,345,20,2025-05-02,2,34.12,completed
14415,351,5,2025-05-02,2,292.13,returned
14416,454,22,2025-05-02,1,20.25,completed
14417,209,3,2025-05-02,1,829.33,cancelled
14418,490,26,2025-05-02,3,100.74,completed
14419,10,16,2025-05-02,1,21.75,completed
14420,353,23,2025-05-02,3,34.56,completed
14421,390,5,2025-05-02,2,294.61,cancelled
14422,10,16,2025-05-03,3,69.77,returned
14423,255,8,2025-05-03,1,42.43,returned
14424,277,6,2025-05-03,3,629.29,cancelled
14425,345,17,2025-05-03,3,42.64,cancelled
14426,207,28,2025-05-03,4,123.25,completed
14427,97,6,2025-05-03,3,621.83,completed
14428,208,20,2025-05-03,4,69.4,completed
14429,208,2,2025-05-03,1,424.92,completed
14430,312,12,2025-05-03,4,382.03,completed
14431,452,23,2025-05-04,3,31.63,returned
14432,84,24,2025-05-04,1,35.62,cancelled
14433,377,15,2025-05-04,4,526.36,returned
14434,386,27,2025-05-04,2,127.04,cancelled
14435,77,14,2025-05-04,1,136.25,returned
14436,459,26,2025-05-04,3,100.89,completed
14437,77,18,2025-05-05,2,11.29,completed
14438,314,2,2025-05-05,1,388.25,returned
14439,273,22,2025-05-05,2,40.09,returned
